GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore
2016R0403,2016,R4,2016-04-16,20.0,9.9,0.0,York Park,2:10 PM,17052.0,Hawthorn,5.2,8.2,10.4,13.9,87.0,St Kilda,2.2,7.3,10.4,13.6,84
2016R0404,2016,R4,2016-04-16,27.3,15.9,0.4,Gabba,4:35 PM,20041.0,Brisbane Lions,3.6,4.15,10.2,14.23,107.0,Gold Coast,4.2,7.5,12.7,14.1,94
2016R0405,2016,R4,2016-04-16,20.1,13.7,0.0,Docklands,7:25 PM,27622.0,Carlton,2.1,2.3,5.5,7.7,49.0,Western Bulldogs,5.1,9.4,12.6,13.7,85
2016R0406,2016,R4,2016-04-16,21.6,13.6,0.0,Adelaide Oval,7:10 PM,50369.0,Adelaide,3.1,5.8,11.13,16.17,113.0,Sydney,3.4,5.6,12.8,15.13,103
2016R0407,2016,R4,2016-04-17,19.9,9.5,3.2,Manuka Oval,1:10 PM,10028.0,Greater Western Sydney,6.6,14.1,16.18,22.19,151.0,Port Adelaide,3.1,5.3,7.6,9.11,65
2016R0408,2016,R4,2016-04-17,19.3,12.7,0.0,M.C.G.,3:20 PM,47558.0,Collingwood,1.2,6.5,8.1,9.13,67.0,Melbourne,6.2,11.2,14.4,16.6,102
2016R0409,2016,R4,2016-04-17,19.3,12.7,0.0,Docklands,4:40 PM,23393.0,North Melbourne,5.4,10.6,14.9,20.12,132.0,Fremantle,2.7,7.12,12.14,14.17,101
2016R0501,2016,R5,2016-04-22,16.8,13.4,3.4999999999999996,M.C.G.,7:50 PM,45781.0,Hawthorn,4.3,10.5,12.6,17.1,112.0,Adelaide,7.1,10.3,14.6,17.7,109
2016R0502,2016,R5,2016-04-23,21.0,16.5,3.4999999999999996,S.C.G.,1:45 PM,35427.0,Sydney,2.3,5.6,9.12,12.16,88.0,West Coast,3.3,4.3,7.3,7.7,49
2016R0503,2016,R5,2016-04-23,27.4,19.1,0.0,Carrara,4:35 PM,13351.0,Gold Coast,3.4,6.1,9.13,11.15,81.0,North Melbourne,6.4,10.8,13.1,18.11,119
2016R0504,2016,R5,2016-04-23,18.3,12.2,0.0,Docklands,7:25 PM,25097.0,Western Bulldogs,3.6,9.8,13.12,17.18,120.0,Brisbane Lions,2.1,4.4,7.5,10.7,67
2016R0505,2016,R5,2016-04-23,20.4,9.5,0.0,Adelaide Oval,7:15 PM,43984.0,Port Adelaide,5.4,5.6,7.9,8.11,59.0,Geelong,1.4,7.5,12.9,16.11,107
2016R0506,2016,R5,2016-04-24,20.9,8.3,0.0,Docklands,1:10 PM,21052.0,St Kilda,3.1,6.3,9.6,12.7,79.0,Greater Western Sydney,5.3,9.6,11.1,19.12,126
2016R0507,2016,R5,2016-04-24,26.5,15.9,0.0,Subiaco,2:15 PM,34796.0,Fremantle,2.5,4.8,6.12,9.14,68.0,Carlton,2.5,4.9,6.1,10.12,72
2016R0508,2016,R5,2016-04-24,20.9,8.3,0.0,M.C.G.,7:10 PM,60867.0,Melbourne,5.1,11.3,14.7,20.9,129.0,Richmond,2.3,7.5,11.9,14.12,96
2016R0509,2016,R5,2016-04-25,24.7,8.2,0.0,M.C.G.,3:20 PM,78189.5,Collingwood,7.700000000000001,14.125,19.15,22.1,142.0,Essendon,1.1,2.2,7.4,11.7,73
2016R0601,2016,R6,2016-04-29,19.4,16.2,0.2,Docklands,7:50 PM,47622.0,North Melbourne,4.1,5.4,8.6,9.7,61.0,Western Bulldogs,2.1,3.4,6.6,6.9,45
2016R0602,2016,R6,2016-04-30,23.3,16.3,3.4999999999999996,Docklands,1:45 PM,27260.0,Melbourne,5.3,8.3,11.5,15.6,96.0,St Kilda,3.4,9.9,17.11,20.15,135
2016R0603,2016,R6,2016-04-30,26.2,13.0,0.0,Adelaide Oval,1:40 PM,46431.0,Adelaide,2.4,5.5,9.1,14.13,97.0,Fremantle,1.3,2.11,3.14,8.16,64
2016R0604,2016,R6,2016-04-30,26.7,17.6,0.2,Sydney Showground,4:35 PM,13766.0,Greater Western Sydney,7.3,13.6,19.1,24.14,158.0,Hawthorn,2.1,6.3,9.6,12.11,83
2016R0605,2016,R6,2016-04-30,24.9,10.0,3.4999999999999996,Kardinia Park,7:25 PM,23007.0,Geelong,5.4,11.8,18.14,25.100000000000005,160.5,Gold Coast,3.2,5.3,6.3,7.6,48
2016R0606,2016,R6,2016-04-30,23.3,16.3,3.4999999999999996,M.C.G.,7:25 PM,27077.0,Richmond,2.2,5.4,8.1,8.11,59.0,Port Adelaide,2.7,7.1,11.13,13.16,94
2016R0607,2016,R6,2016-05-01,24.6,21.549999999999997,1.4,Gabba,1:10 PM,14646.0,Brisbane Lions,3.3,5.7,10.9,14.1,94.0,Sydney,7.1,8.3,12.5,15.7,97
2016R0608,2016,R6,2016-05-01,16.8,14.0,3.4999999999999996,M.C.G.,3:20 PM,43827.0,Carlton,3.1,3.7,5.9,10.12,72.0,Essendon,1.1,1.4,4.8,8.9,57
2016R0609,2016,R6,2016-05-01,19.4,12.8,0.0,Subiaco,2:40 PM,37931.0,West Coast,6.4,8.8,10.12,18.16,124.0,Collingwood,1.1,4.3,8.5,9.8,62
2016R0701,2016,R7,2016-05-06,24.3,14.7,0.0,M.C.G.,7:50 PM,49678.0,Richmond,3.4,6.7,10.11,13.12,90.0,Hawthorn,4.2,9.4,12.8,21.1,136
2016R0702,2016,R7,2016-05-07,25.6,10.0,0.6,M.C.G.,1:45 PM,60222.0,Collingwood,3.2,6.6,10.7,12.12,84.0,Carlton,3.4,8.5,13.8,15.9,99
2016R0703,2016,R7,2016-05-07,26.4,10.2,0.0,Kardinia Park,2:10 PM,25429.0,Geelong,2.4,9.7,12.11,18.15,123.0,West Coast,3.1,4.2,9.5,12.7,79
2016R0704,2016,R7,2016-05-07,24.5,12.2,0.0,S.C.G.,4:35 PM,29527.0,Sydney,4.3,7.1,12.12,20.15,135.0,Essendon,3.3,5.5,6.9,7.12,54
2016R0705,2016,R7,2016-05-07,27.0,17.6,0.0,Carrara,5:10 PM,12780.0,Gold Coast,4.2,8.2,11.3,14.3,87.0,Melbourne,2.3,8.7,17.11,23.305,148
2016R0706,2016,R7,2016-05-07,25.6,10.0,0.6,Docklands,7:40 PM,26984.0,Western Bulldogs,6.3,9.7,14.11,18.15,123.0,Adelaide,2.3,6.5,12.5,17.6,108
2016R0707,2016,R7,2016-05-07,18.6,12.4,3.4999999999999996,Subiaco,6:10 PM,28201.0,Fremantle,5.1,7.2,9.8,11.11,77.0,Greater Western Sydney,5.1,10.4,13.6,14.11,95
2016R0708,2016,R7,2016-05-08,20.0,14.6,3.4999999999999996,Docklands,3:20 PM,27254.0,St Kilda,2.3,3.7,7.7,11.9,75.0,North Melbourne,4.5,6.8,9.12,11.16,82
2016R0709,2016,R7,2016-05-08,19.9,15.2,1.0,Adelaide Oval,4:10 PM,31544.0,Port Adelaide,3.1,10.5,14.7,21.1,136.0,Brisbane Lions,4.4,5.6,5.13,7.17,59
2016R0801,2016,R8,2016-05-13,21.1,11.0,1.2,Adelaide Oval,7:20 PM,53141.0,Adelaide,2.1,5.1,11.3,11.6,72.0,Geelong,3.8,5.13,9.17,13.2,98
2016R0802,2016,R8,2016-05-14,21.2,13.3,0.2,Docklands,1:45 PM,30321.0,Essendon,0.2,0.4,5.5,8.12,60.0,North Melbourne,4.2,8.6,10.1,10.14,74
2016R0803,2016,R8,2016-05-14,17.7,13.4,0.0,York Park,2:10 PM,12012.0,Hawthorn,4.3,6.6,14.13,17.14,116.0,Fremantle,3.0,7.2,7.4,11.9,75
2016R0804,2016,R8,2016-05-14,26.9,8.7,0.0,Sydney Showground,4:35 PM,8308.0,Greater Western Sydney,4.3,9.9,16.13,22.17,149.0,Gold Coast,1.0,4.0,7.1,9.4,58
2016R0805,2016,R8,2016-05-14,26.9,14.7,0.0,Gabba,7:25 PM,24552.0,Brisbane Lions,0.0,3.0,7.2,10.5,65.0,Collingwood,4.9,11.17,15.22,20.23,143
2016R0806,2016,R8,2016-05-14,21.2,13.3,0.2,M.C.G.,7:25 PM,36014.0,Richmond,3.5,6.1,7.15,14.17,101.0,Sydney,5.3,6.5,11.9,15.1,100
2016R0807,2016,R8,2016-05-15,22.0,13.9,0.0,Docklands,1:10 PM,26924.0,Carlton,3.2,7.4,10.7,14.9,93.0,Port Adelaide,4.5,8.9,10.12,13.13,91
2016R0808,2016,R8,2016-05-15,22.0,13.9,0.0,M.C.G.,3:20 PM,39921.0,Melbourne,2.2,5.5,7.9,12.1,82.0,Western Bulldogs,5.5,8.9,12.1,17.12,114
2016R0809,2016,R8,2016-05-15,22.4,10.2,0.0,Subiaco,2:40 PM,36140.0,West Coast,7.700000000000001,12.5,15.8,20.12,132.0,St Kilda,1.3,1.9,2.9,3.11,29
2016R0901,2016,R9,2016-05-20,18.0,10.5,1.2,M.C.G.,7:50 PM,61552.0,Hawthorn,0.2,2.4,5.7,7.13,55.0,Sydney,1.2,6.5,7.6,10.9,69
2016R0902,2016,R9,2016-05-21,18.3,5.6,0.0,M.C.G.,1:45 PM,59864.0,Collingwood,7.5,9.5,11.7,16.8,104.0,Geelong,0.3,3.7,6.1,11.14,80
2016R0903,2016,R9,2016-05-21,26.0,17.9,0.0,Carrara,2:10 PM,11692.0,Gold Coast,1.2,4.3,7.4,11.8,74.0,Adelaide,4.5,12.8,18.12,22.17,148
2016R0904,2016,R9,2016-05-21,23.7,13.1,0.0,Adelaide Oval,4:05 PM,38695.0,Port Adelaide,3.1,5.3,9.6,13.8,86.0,West Coast,5.2,9.4,12.7,14.1,94
2016R0905,2016,R9,2016-05-21,18.3,5.6,0.0,Docklands,7:25 PM,38419.0,North Melbourne,5.3,8.9,13.1,17.11,113.0,Carlton,2.2,3.4,6.5,6.1,46
2016R0906,2016,R9,2016-05-21,17.5,15.1,3.4999999999999996,Subiaco,5:40 PM,20184.0,Fremantle,1.1,2.3,5.7,6.9,45.0,Richmond,2.3,6.1,9.1,11.17,83
2016R0907,2016,R9,2016-05-22,21.5,9.9,0.0,M.C.G.,1:10 PM,26892.0,Melbourne,5.6,10.7,13.1,19.17,131.0,Brisbane Lions,2.3,5.5,6.1,9.14,68
2016R0908,2016,R9,2016-05-22,23.4,11.9,0.0,Sydney Showground,3:20 PM,9612.0,Greater Western Sydney,4.3,9.5,13.7,15.8,98.0,Western Bulldogs,3.4,6.6,7.9,10.13,73
2016R0909,2016,R9,2016-05-22,21.5,9.9,0.0,Docklands,4:40 PM,29026.0,St Kilda,2.5,5.9,12.1,16.13,109.0,Essendon,1.4,4.5,7.8,9.9,63
2016R1001,2016,R10,2016-05-27,18.6,12.0,0.2,S.C.G.,7:50 PM,38498.0,Sydney,6.1,8.2,12.3,14.7,91.0,North Melbourne,2.2,6.5,7.7,9.11,65
2016R1002,2016,R10,2016-05-28,23.6,11.2,0.0,Gabba,1:45 PM,23691.0,Brisbane Lions,2.4,8.6,10.7,13.9,87.0,Hawthorn,4.1,9.4,12.7,21.9,135
2016R1003,2016,R10,2016-05-28,21.2,10.2,0.0,Traeger Park,1:40 PM,5146.0,Melbourne,2.7,4.9,9.12,10.16,76.0,Port Adelaide,2.4,8.6,12.11,18.13,121
2016R1004,2016,R10,2016-05-28,13.4,4.4,0.6,Docklands,4:35 PM,17927.0,St Kilda,5.4,6.8,7.9,15.11,101.0,Fremantle,3.0,7.1,10.4,10.7,67
2016R1005,2016,R10,2016-05-28,13.4,4.4,0.6,M.C.G.,7:25 PM,56948.0,Essendon,3.1,6.2,8.3,10.7,67.0,Richmond,6.3,8.6,14.8,16.9,105
2016R1006,2016,R10,2016-05-28,17.7,10.9,3.4999999999999996,Adelaide Oval,7:10 PM,46737.0,Adelaide,4.6,6.11,14.13,15.17,107.0,Greater Western Sydney,2.1,7.3,8.3,13.7,85
2016R1007,2016,R10,2016-05-29,13.7,8.6,3.4,Docklands,1:10 PM,33535.0,Carlton,4.0,10.4,13.6,16.8,104.0,Geelong,3.6,6.8,9.11,12.13,85
2016R1008,2016,R10,2016-05-29,13.7,8.6,3.4,M.C.G.,3:20 PM,45078.0,Collingwood,3.1,4.7,6.8,7.11,53.0,Western Bulldogs,3.0,4.2,6.5,11.8,74
2016R1009,2016,R10,2016-05-29,19.3,11.0,0.4,Subiaco,2:40 PM,34945.0,West Coast,5.6,9.8,14.9,20.12,132.0,Gold Coast,2.4,2.7,5.13,7.13,55
2016R1101,2016,R11,2016-06-03,11.0,1.2,0.0,Bellerive Oval,7:50 PM,17844.0,North Melbourne,5.4,7.9,13.13,18.16,124.0,Richmond,1.5,3.8,4.1,7.12,54
2016R1102,2016,R11,2016-06-04,12.9,8.8,3.4999999999999996,M.C.G.,1:45 PM,41833.0,Hawthorn,4.5,6.7,8.14,11.16,82.0,Melbourne,2.0,7.2,10.2,10.4,64
2016R1103,2016,R11,2016-06-04,12.9,8.8,3.4999999999999996,Docklands,2:10 PM,30722.0,Carlton,4.3,8.4,12.4,16.6,102.0,Brisbane Lions,0.3,1.7,5.7,9.1,64
2016R1104,2016,R11,2016-06-04,14.8,7.8,3.4999999999999996,Kardinia Park,4:35 PM,22007.0,Geelong,2.3,6.7,9.1,14.14,98.0,Greater Western Sydney,4.2,6.2,10.2,14.4,88
2016R1105,2016,R11,2016-06-04,21.1,17.9,3.4999999999999996,Carrara,7:25 PM,4368.0,Gold Coast,3.2,4.5,5.5,6.5,41.0,Sydney,1.3,6.6,8.13,11.13,79
2016R1106,2016,R11,2016-06-04,17.8,14.7,3.4999999999999996,Subiaco,5:40 PM,31199.0,Fremantle,5.1,11.2,18.4,20.6,126.0,Essendon,1.3,3.4,4.7,6.11,47
2016R1107,2016,R11,2016-06-05,14.2,10.3,3.4999999999999996,M.C.G.,1:10 PM,28567.0,Collingwood,3.3,5.1,6.13,7.16,58.0,Port Adelaide,5.2,10.5,15.9,19.11,125
2016R1108,2016,R11,2016-06-05,14.2,10.3,3.4999999999999996,Docklands,3:20 PM,28769.0,Western Bulldogs,4.1,6.6,10.7,12.11,83.0,West Coast,4.4,5.4,8.6,11.9,75
2016R1109,2016,R11,2016-06-05,16.0,9.9,0.4,Adelaide Oval,4:10 PM,40896.0,Adelaide,6.5,11.11,16.14,19.19,133.0,St Kilda,1.2,4.2,5.5,6.9,45
2016R1201,2016,R12,2016-06-10,15.2,8.8,0.4,Docklands,7:50 PM,27567.0,Essendon,2.1,4.3,5.5,6.7,43.0,Hawthorn,6.7,12.899999999999999,17.9,23.13,148
2016R1202,2016,R12,2016-06-11,16.1,9.7,0.4,Adelaide Oval,1:10 PM,40096.0,Port Adelaide,4.3,6.7,11.9,14.13,97.0,Western Bulldogs,6.1,7.3,10.6,15.1,100
2016R1203,2016,R12,2016-06-11,23.7,12.8,0.0,Gabba,4:35 PM,12899.0,Brisbane Lions,3.3,4.6,7.6,9.1,64.0,Fremantle,3.3,12.3,18.7,23.305,147
2016R1204,2016,R12,2016-06-11,12.8,7.2,2.6,Docklands,7:25 PM,44025.0,Geelong,4.4,5.9,12.11,15.15,105.0,North Melbourne,4.0,8.1,11.2,12.2,74
2016R1205,2016,R12,2016-06-11,19.6,8.1,2.0,Subiaco,5:40 PM,37591.0,West Coast,5.6,9.6,11.1,11.1,76.0,Adelaide,3.1,6.5,9.1,15.15,105
2016R1206,2016,R12,2016-06-12,13.7,3.2,0.8,Docklands,1:10 PM,47945.0,St Kilda,4.2,8.3,14.8,17.8,110.0,Carlton,3.0,5.2,8.3,12.6,78
2016R1207,2016,R12,2016-06-12,13.7,3.2,0.8,M.C.G.,3:20 PM,30448.0,Richmond,4.2,8.7,9.9,17.12,114.0,Gold Coast,3.2,6.3,11.7,15.7,97
2016R1208,2016,R12,2016-06-12,18.0,5.8,0.0,Sydney Showground,4:40 PM,21541.0,Greater Western Sydney,2.4,6.6,10.11,15.15,105.0,Sydney,2.3,4.6,7.9,9.9,63
2016R1209,2016,R12,2016-06-13,12.7,3.8,0.2,M.C.G.,3:20 PM,60158.0,Melbourne,2.4,9.6,11.7,16.8,104.0,Collingwood,4.4,5.4,6.6,8.1,58
2016R1301,2016,R13,2016-06-17,14.5,8.6,3.4999999999999996,Docklands,7:50 PM,37073.0,North Melbourne,3.5,4.11,7.15,11.18,84.0,Hawthorn,1.2,5.3,10.4,14.9,93
2016R1302,2016,R13,2016-06-18,22.5,14.0,0.0,Gabba,1:40 PM,12777.0,Brisbane Lions,4.2,5.6,7.8,12.1,82.0,West Coast,4.3,11.6,14.11,20.11,131
2016R1303,2016,R13,2016-06-18,19.6,5.4,0.0,Subiaco,2:35 PM,32448.0,Fremantle,2.3,5.8,11.9,12.14,86.0,Port Adelaide,3.3,4.6,9.12,9.15,69
2016R1304,2016,R13,2016-06-18,12.4,9.6,3.4999999999999996,Docklands,7:25 PM,41725.0,Western Bulldogs,0.5,1.9,5.12,5.13,43.0,Geelong,5.3,10.3,11.4,16.4,100
2016R1305,2016,R13,2016-06-19,20.4,14.4,0.0,S.C.G.,1:10 PM,19086.0,Sydney,2.6,4.8,6.13,12.14,86.0,Melbourne,1.1,2.3,3.6,4.7,31
2016R1306,2016,R13,2016-06-19,12.8,7.0,0.0,Docklands,4:40 PM,14463.0,Essendon,4.5,9.8,10.11,12.18,90.0,Greater Western Sydney,2.7,7.8,11.13,17.15,117
2016R1401,2016,R14,2016-06-23,14.0,11.9,2.6,Adelaide Oval,7:20 PM,37890.0,Adelaide,3.8,4.13,8.18,12.28,100.0,North Melbourne,1.2,6.5,9.6,10.7,67
2016R1402,2016,R14,2016-06-24,9.9,5.4,3.4999999999999996,M.C.G.,7:50 PM,20320.0,Collingwood,3.4,7.8,7.1,12.13,85.0,Fremantle,0.1,1.4,3.5,5.7,37
2016R1403,2016,R14,2016-06-25,12.4,3.7,3.0,M.C.G.,1:40 PM,28883.0,Richmond,5.4,9.8,14.11,17.15,117.0,Brisbane Lions,2.0,4.0,6.3,11.9,75
2016R1404,2016,R14,2016-06-25,14.6,5.5,0.6,Sydney Showground,4:35 PM,10355.0,Greater Western Sydney,6.7,8.11,11.14,18.19,127.0,Carlton,3.2,5.5,7.9,9.11,65
2016R1405,2016,R14,2016-06-25,12.4,3.7,3.0,Docklands,7:25 PM,28745.0,St Kilda,4.2,8.6,12.8,14.9,93.0,Geelong,1.4,4.6,10.9,13.12,90
2016R1406,2016,R14,2016-06-26,11.8,0.0,0.0,York Park,3:20 PM,10121.0,Hawthorn,2.1,6.4,8.1,12.14,86.0,Gold Coast,4.4,6.5,6.8,8.12,60
2016R1501,2016,R15,2016-06-30,18.4,5.0,0.0,Subiaco,6:10 PM,33117.0,West Coast,3.4,8.5,11.7,20.1,130.0,Essendon,4.1,5.5,5.9,7.1,52
2016R1502,2016,R15,2016-07-01,14.1,7.2,3.4,Adelaide Oval,7:20 PM,37848.0,Port Adelaide,2.2,9.2,11.5,14.1,94.0,Richmond,3.2,5.3,7.6,8.8,56
2016R1503,2016,R15,2016-07-02,20.9,9.3,0.0,Carrara,1:40 PM,14071.0,Gold Coast,5.7,9.12,13.15,15.18,108.0,St Kilda,3.1,4.5,5.13,8.2,68
2016R1504,2016,R15,2016-07-02,18.3,7.8,0.0,S.C.G.,4:35 PM,33386.0,Sydney,2.5,6.7,8.9,11.13,79.0,Western Bulldogs,1.2,5.3,11.4,13.5,83
2016R1505,2016,R15,2016-07-02,15.4,9.7,0.8,M.C.G.,7:25 PM,56157.0,Carlton,3.3,4.6,4.8,6.9,45.0,Collingwood,3.5,5.5,7.8,8.9,57
2016R1506,2016,R15,2016-07-03,15.7,9.4,0.0,M.C.G.,3:20 PM,29133.0,Melbourne,2.3,10.4,14.5,15.8,98.0,Adelaide,5.2,8.5,15.8,18.12,120
2016R1601,2016,R16,2016-07-07,13.8,4.6,3.0,Adelaide Oval,7:20 PM,43025.0,Port Adelaide,3.3,5.4,7.4,12.7,79.0,Hawthorn,3.1,6.4,11.1,15.11,101
2016R1602,2016,R16,2016-07-08,14.7,8.4,3.4999999999999996,Kardinia Park,7:50 PM,24339.0,Geelong,3.1,5.1,7.4,9.6,60.0,Sydney,4.2,7.4,11.7,15.8,98
2016R1603,2016,R16,2016-07-09,17.7,7.0,3.4999999999999996,Sydney Showground,1:40 PM,13483.0,Greater Western Sydney,7.2,9.4,11.7,14.9,93.0,Collingwood,3.2,12.4,18.7,19.11,125
2016R1604,2016,R16,2016-07-09,22.2,11.4,0.0,Carrara,4:35 PM,13528.0,Gold Coast,6.2,12.4,17.4,22.7,139.0,Brisbane Lions,2.4,6.6,12.1,17.11,113
2016R1605,2016,R16,2016-07-09,14.6,4.3,0.2,Docklands,7:25 PM,39679.0,Western Bulldogs,3.3,5.9,6.11,12.13,85.0,Richmond,3.1,6.2,8.6,11.9,75
2016R1606,2016,R16,2016-07-09,32.4,17.6,0.0,Marrara Oval,7:10 PM,8163.0,Melbourne,6.5,9.8,11.11,12.15,87.0,Fremantle,2.0,3.1,7.4,8.7,55
2016R1607,2016,R16,2016-07-10,12.8,5.9,0.2,M.C.G.,1:10 PM,32430.0,Carlton,3.0,6.1,6.2,7.5,47.0,Adelaide,4.3,9.6,12.1,16.11,107
2016R1608,2016,R16,2016-07-10,16.4,8.4,3.4999999999999996,Subiaco,1:20 PM,35618.0,West Coast,3.2,9.4,13.7,16.8,104.0,North Melbourne,2.1,6.4,8.4,11.6,72
2016R1609,2016,R16,2016-07-10,12.8,5.9,0.2,Docklands,4:40 PM,25204.0,Essendon,2.3,6.7,10.1,14.14,98.0,St Kilda,4.3,8.5,12.7,17.7,109
2016R1701,2016,R17,2016-07-14,17.3,5.7,0.0,S.C.G.,7:20 PM,42314.0,Sydney,4.4,4.5,8.6,10.1,70.0,Hawthorn,3.1,6.4,7.7,11.9,75
2016R1702,2016,R17,2016-07-15,22.0,10.8,0.0,Subiaco,6:10 PM,31042.0,Fremantle,4.1,7.2,7.3,9.7,61.0,Geelong,1.3,6.7,8.11,11.12,78
2016R1703,2016,R17,2016-07-16,14.6,6.3,0.0,M.C.G.,1:40 PM,44908.0,Richmond,3.3,7.3,11.5,16.6,102.0,Essendon,3.3,5.7,8.11,11.17,83
2016R1704,2016,R17,2016-07-16,14.6,6.3,0.0,Docklands,4:35 PM,24361.0,North Melbourne,0.5,3.8,5.17,10.17,77.0,Port Adelaide,6.3,10.5,13.5,16.9,105
2016R1705,2016,R17,2016-07-16,24.6,17.2,0.2,Cazaly's Stadium,7:25 PM,8509.0,Western Bulldogs,6.5,11.9,12.15,15.17,107.0,Gold Coast,3.2,5.3,6.8,8.11,59
2016R1706,2016,R17,2016-07-16,15.6,2.4,0.0,Adelaide Oval,7:10 PM,50002.0,Adelaide,5.2,8.7,11.12,14.13,97.0,Collingwood,1.6,5.7,8.7,10.9,69
2016R1707,2016,R17,2016-07-17,15.3,5.1,0.0,M.C.G.,1:10 PM,26389.0,Carlton,1.2,3.3,6.5,11.9,75.0,West Coast,2.4,5.7,10.8,12.1,82
2016R1708,2016,R17,2016-07-17,15.3,5.1,0.0,Docklands,3:20 PM,25322.0,St Kilda,3.3,8.6,10.12,15.2,110.0,Melbourne,6.2,6.5,9.7,11.8,74
2016R1709,2016,R17,2016-07-17,23.1,14.3,3.4999999999999996,Gabba,4:40 PM,10195.0,Brisbane Lions,3.1,5.5,8.8,9.13,67.0,Greater Western Sydney,3.7,12.899999999999999,18.825000000000003,22.14,146
2016R1801,2016,R18,2016-07-22,17.2,10.7,3.4999999999999996,Docklands,7:50 PM,36041.0,Collingwood,2.2,4.4,10.7,12.12,84.0,North Melbourne,6.5,10.7,14.1,18.16,124
2016R1802,2016,R18,2016-07-23,18.7,14.8,3.4999999999999996,S.C.G.,1:45 PM,31765.0,Sydney,4.4,5.7,9.11,10.14,74.0,Carlton,5.1,7.3,9.4,10.8,68
2016R1803,2016,R18,2016-07-23,28.9,18.2,0.0,Carrara,2:10 PM,8933.0,Gold Coast,5.2,8.3,12.7,16.9,105.0,Fremantle,3.0,9.5,10.6,12.9,81
2016R1804,2016,R18,2016-07-23,17.1,8.0,0.0,Subiaco,2:35 PM,33908.0,West Coast,2.1,5.2,8.4,10.6,66.0,Melbourne,2.2,5.4,8.1,8.12,60
2016R1805,2016,R18,2016-07-23,11.0,6.6,3.4999999999999996,Kardinia Park,7:25 PM,21127.0,Geelong,4.2,5.6,10.9,12.13,85.0,Adelaide,3.2,5.5,5.1,7.13,55
2016R1806,2016,R18,2016-07-23,11.2,6.5,3.4999999999999996,Docklands,7:25 PM,26532.0,Western Bulldogs,4.2,6.4,9.6,9.6,60.0,St Kilda,3.3,7.4,10.5,11.9,75
2016R1807,2016,R18,2016-07-24,11.1,3.3,1.2,Docklands,1:10 PM,34869.0,Essendon,3.4,6.9,7.14,12.19,91.0,Brisbane Lions,6.3,9.4,15.6,20.8,128
2016R1808,2016,R18,2016-07-24,11.1,3.3,1.2,M.C.G.,3:20 PM,51892.0,Hawthorn,2.5,4.11,7.15,16.18,114.0,Richmond,2.5,3.7,3.11,5.14,44
2016R1809,2016,R18,2016-07-24,13.0,6.5,0.8,Adelaide Oval,4:10 PM,27935.0,Port Adelaide,2.2,6.3,7.5,9.6,60.0,Greater Western Sydney,0.2,2.7,7.11,11.13,79
2016R1901,2016,R19,2016-07-29,16.1,10.8,0.0,Kardinia Park,7:50 PM,24331.0,Geelong,5.2,9.2,13.5,16.7,103.0,Western Bulldogs,5.1,8.2,8.8,11.12,78
2016R1902,2016,R19,2016-07-30,11.9,-1.0,0.0,Manuka Oval,1:45 PM,14974.0,Greater Western Sydney,7.700000000000001,11.5,13.7,17.9,111.0,Richmond,0.1,1.2,3.4,3.5,23
2016R1903,2016,R19,2016-07-30,12.7,-0.8,0.2,York Park,2:10 PM,18112.0,Hawthorn,2.5,2.8,7.11,10.14,74.0,Carlton,0.4,1.8,5.11,7.13,55
2016R1904,2016,R19,2016-07-30,13.4,8.2,2.2,M.C.G.,4:35 PM,34929.0,Collingwood,2.5,7.7,8.11,13.13,91.0,West Coast,4.2,5.2,9.3,11.6,72
2016R1905,2016,R19,2016-07-30,13.4,8.2,2.2,Docklands,7:25 PM,44287.0,North Melbourne,2.4,4.7,7.8,12.13,85.0,St Kilda,1.4,2.7,3.1,8.14,62
2016R1906,2016,R19,2016-07-30,23.4,8.5,0.0,Gabba,7:25 PM,13085.0,Brisbane Lions,4.1,4.6,9.9,11.13,79.0,Port Adelaide,4.6,11.11,18.17,23.305,148
2016R1907,2016,R19,2016-07-31,16.2,9.5,2.2,M.C.G.,1:10 PM,20627.0,Melbourne,1.3,6.6,7.1,9.12,66.0,Gold Coast,3.3,4.6,6.8,9.1,64
2016R1908,2016,R19,2016-07-31,15.6,12.3,3.4999999999999996,Subiaco,1:20 PM,32401.0,Fremantle,1.0,3.2,4.3,7.5,47.0,Sydney,3.7,7.7,15.9,21.11,137
2016R1909,2016,R19,2016-07-31,17.1,9.6,3.0,Adelaide Oval,4:10 PM,44264.0,Adelaide,5.2,11.7,18.1,22.11,143.0,Essendon,2.3,4.4,5.6,9.7,61
2016R2001,2016,R20,2016-08-05,13.7,2.6,0.0,M.C.G.,7:50 PM,49122.0,Richmond,3.0,7.3,10.7,14.8,92.0,Collingwood,5.2,6.3,8.7,11.11,77
2016R2002,2016,R20,2016-08-06,15.4,9.3,2.7,S.C.G.,1:45 PM,30204.0,Sydney,6.5,9.1,14.14,14.16,100.0,Port Adelaide,0.0,2.3,3.6,4.9,33
